time,setpoint,control,velocity
688.7249755859375,-1.0,-0.7699390053749084,-0.9864522218704224
688.7949829101562,-1.0,-0.7661997675895691,-0.9891617894172668
688.864990234375,-1.0,-0.763208270072937,-0.9913294911384583
688.9349975585938,-1.0,-0.7608152031898499,-0.9930636286735535
689.0050048828125,-1.0,-0.7589007616043091,-0.9944509267807007
689.0750122070312,-1.0,-0.7573692798614502,-0.9955607056617737
689.1439819335938,-1.0,-0.7561439275741577,-0.9964485764503479
689.2169799804688,-1.0,-0.7551637291908264,-0.9971588850021362
689.2849731445312,-1.0,-0.7543796300888062,-0.99772709608078
689.35498046875,-1.0,-0.7537522315979004,-0.9981817007064819
689.4349975585938,-1.0,-0.7532503008842468,-0.9985454082489014
689.5050048828125,-1.0,-0.7528488039970398,-0.99883633852005
689.5750122070312,-1.0,-0.7525275945663452,-0.999069094657898
689.64501953125,-1.0,-0.7522706389427185,-0.9992552995681763
689.7150268554688,-1.0,-0.752065122127533,-0.99940425157547
689.7849731445312,-1.0,-0.7519007921218872,-0.9995233416557312
689.85498046875,-1.0,-0.7517693042755127,-0.999618649482727
689.9249877929688,-1.0,-0.7516640424728394,-0.9996949434280396
689.9949951171875,-1.0,-0.7515798211097717,-0.9997559785842896
690.0650024414062,-1.0,-0.7515124678611755,-0.9998047947883606
690.135009765625,-1.0,-0.751458466053009,-0.9998438954353333
690.2050170898438,-1.0,-0.751415491104126,-0.9998750686645508
690.2750244140625,-1.0,-0.7513810396194458,-0.9999000430107117
690.344970703125,-1.0,-0.7513533234596252,-0.9999200701713562
690.4149780273438,-1.0,-0.7513314485549927,-0.9999359846115112
690.4849853515625,-1.0,-0.7513138651847839,-0.9999487400054932
690.5549926757812,-1.0,-0.7512997388839722,-0.9999589920043945
690.6680297851562,-1.0,-0.7512884140014648,-0.9999672174453735
690.780029296875,-1.0,-0.7512792348861694,-0.9999738335609436
690.8900146484375,-1.0,-0.7512722015380859,-0.9999790191650391
690.9650268554688,-1.0,-0.7512662410736084,-0.9999832510948181
691.0349731445312,-1.0,-0.7512616515159607,-0.9999865889549255
691.10498046875,1.0,-0.7512578964233398,-0.9999892711639404
691.1749877929688,1.0,0.9883177876472473,0.8832116723060608
691.2449951171875,1.0,0.8997143507003784,0.9055742621421814
691.3150024414062,1.0,0.8731551766395569,0.9244594573974609
691.385009765625,1.0,0.852306067943573,0.9395675659179688
691.4559936523438,1.0,0.8356266617774963,0.9516540765762329
691.5349731445312,1.0,0.8222830891609192,0.9613233208656311
691.60498046875,1.0,0.8116084933280945,0.9690585732460022
691.676025390625,1.0,0.8030686974525452,0.9752468466758728
691.7550048828125,1.0,0.7962368130683899,0.9801974892616272
691.8250122070312,1.0,0.7907713651657104,0.9841579794883728
691.89599609375,1.0,0.7863990664482117,0.9873263239860535
691.9749755859375,1.0,0.7829009890556335,0.9898611307144165
692.0449829101562,1.0,0.780102550983429,0.9918889403343201
692.1160278320312,1.0,0.7778639197349548,0.9935111403465271
692.1950073242188,1.0,0.7760729789733887,0.9948089122772217
692.2650146484375,1.0,0.7746402621269226,0.9958471059799194
692.3359985351562,1.0,0.7734940052032471,0.9966776967048645
692.4149780273438,1.0,0.772577166557312,0.9973421096801758
692.4849853515625,1.0,0.7718436121940613,0.9978736639022827
692.5560302734375,1.0,0.7712565660476685,0.9982990026473999
692.635009765625,1.0,0.7707870602607727,0.9986392259597778
692.7050170898438,1.0,0.770411491394043,0.9989113807678223
692.7760009765625,1.0,0.7701109647750854,0.9991291165351868
692.85498046875,1.0,0.7698705196380615,0.9993033409118652
692.9249877929688,1.0,0.7696782350540161,0.9994426965713501
692.9959716796875,1.0,0.7695242762565613,0.9995542168617249
693.0750122070312,1.0,0.7694013714790344,0.9996433258056641
693.14501953125,1.0,0.769303023815155,0.9997146129608154
693.2160034179688,1.0,0.7692241668701172,0.9997717142105103
693.2849731445312,1.0,0.7691611647605896,0.9998173713684082
693.35498046875,1.0,0.7691107392311096,0.9998539090156555
693.4359741210938,1.0,0.7690703272819519,0.9998831748962402
693.5150146484375,1.0,0.7690381407737732,0.9999065399169922
693.5850219726562,1.0,0.769012451171875,0.9999251961708069
693.656005859375,1.0,0.7689918875694275,0.9999400973320007
693.7349853515625,1.0,0.7689753174781799,0.9999520778656006
693.8049926757812,1.0,0.7689621448516846,0.9999616146087646
693.8759765625,1.0,0.7689515948295593,0.9999692440032959
693.9550170898438,1.0,0.7689430713653564,0.9999753832817078
694.0349731445312,1.0,0.7689363360404968,0.9999802708625793
694.10498046875,1.0,0.8150213956832886,0.977279543876648
694.1749877929688,1.0,0.8581788539886475,0.9518824219703674
694.2449951171875,1.0,0.8686732053756714,0.9424195289611816
694.3159790039062,1.0,0.9627792239189148,0.895048201084137
694.385009765625,1.0,1.0,0.8209684491157532
694.4550170898438,1.0,0.9932131767272949,0.8123605251312256
694.5250244140625,1.0,0.921237587928772,0.8488933444023132
694.594970703125,1.0,0.9104348421096802,0.8636465668678284
694.6649780273438,1.0,0.8650672435760498,0.8909172415733337
694.7349853515625,1.0,1.0,0.824900209903717
694.8049926757812,1.0,1.0,0.8118876218795776
694.875,1.0,0.9240647554397583,0.8495100736618042
694.9450073242188,1.0,0.9065846800804138,0.8677582144737244
695.0150146484375,1.0,0.8955612778663635,0.8787384629249573
695.0850219726562,1.0,0.9885905981063843,0.8368668556213379
695.155029296875,1.0,1.0,0.778041660785675
695.2249755859375,1.0,0.9831744432449341,0.7780190706253052
695.2949829101562,1.0,0.8997006416320801,0.8224152326583862
695.364990234375,1.0,0.8967776894569397,0.8352275490760803
695.4349975585938,1.0,0.8493130803108215,0.8635687828063965
695.5050048828125,1.0,1.0,0.7596022486686707
695.5750122070312,1.0,1.0,0.7198482155799866
695.64501953125,1.0,0.8954713344573975,0.7676470279693604
695.7150268554688,1.0,0.8272262215614319,0.8141176104545593
695.7849731445312,1.0,0.7759226560592651,0.8512941002845764
695.85498046875,1.0,0.734879732131958,0.881035327911377
695.9249877929688,1.0,0.7020455598831177,0.9048282504081726
695.9949951171875,1.0,0.6757780909538269,0.923862636089325
696.0650024414062,1.0,0.6547642946243286,0.9390900731086731
696.135009765625,1.0,0.6379531621932983,0.9512720704078674
696.2050170898438,1.0,0.6245042085647583,0.9610176682472229
696.2750244140625,1.0,0.6137450337409973,0.9688141345977783
696.344970703125,1.0,0.6051377654075623,0.9750512838363647
696.4149780273438,1.0,0.5982519388198853,0.9800410270690918
696.4849853515625,1.0,0.5927432775497437,0.9840328097343445
696.5549926757812,1.0,0.5883363485336304,0.9872262477874756
696.625,1.0,0.5848107933998108,0.9897809624671936
696.6950073242188,1.0,0.5840103030204773,0.9908297061920166
696.7650146484375,1.0,0.5809819102287292,0.9926636815071106
696.8350219726562,1.0,0.5789570212364197,0.9941309690475464
696.905029296875,1.0,0.5793571472167969,0.9943097233772278
696.9749755859375,1.0,0.5772891044616699,0.9954477548599243
697.0449829101562,1.0,0.5780525803565979,0.995363175868988
697.114990234375,1.0,0.5782951712608337,0.995295524597168
697.1849975585938,1.0,0.5764991641044617,0.9962364435195923
697.2550048828125,1.0,0.5754604339599609,0.9969891309738159
697.3250122070312,1.0,0.5746294856071472,0.9975912570953369
697.39501953125,1.0,0.5739645957946777,0.9980730414390564
697.4650268554688,1.0,0.5754526853561401,0.9974634051322937
697.5349731445312,1.0,0.5742550492286682,0.997970700263977
697.60498046875,1.0,0.5736950039863586,0.9983765482902527
697.6749877929688,1.0,0.5752668976783752,0.9977061748504639
697.7449951171875,1.0,0.5741362571716309,0.9981649518013
697.8150024414062,1.0,0.5736297369003296,0.9985319972038269
697.885009765625,1.0,0.5752446055412292,0.9978305101394653
697.9550170898438,1.0,0.574148416519165,0.9982643723487854
698.0250244140625,1.0,0.57366943359375,0.9986114501953125
698.094970703125,1.0,0.5732860565185547,0.9988892078399658
698.1649780273438,1.0,0.5970346331596375,0.9872615337371826
698.2349853515625,1.0,0.6043040156364441,0.9815776348114014
698.3049926757812,1.0,0.6118137836456299,0.9770305156707764
698.375,1.0,0.6033782362937927,0.9806294441223145
698.4450073242188,1.0,0.5975344777107239,0.9845035672187805
698.5150146484375,1.0,0.5932575464248657,0.9876028299331665
698.5850219726562,1.0,0.5898359417915344,0.9900822639465332
698.655029296875,1.0,0.5870986580848694,0.9920657873153687
698.7249755859375,1.0,0.5849089026451111,0.9936525821685791
698.7949829101562,1.0,0.5851770043373108,0.993927001953125
698.864990234375,1.0,0.5830034017562866,0.9951415657997131
698.9349975585938,1.0,0.5816624760627747,0.9961132407188416
699.0050048828125,1.0,0.5826097726821899,0.995895504951477
699.0750122070312,1.0,0.5829992294311523,0.9957213997840881
699.14501953125,1.0,0.6200663447380066,0.9774906635284424
699.2150268554688,1.0,0.6430559754371643,0.9629061222076416
699.2849731445312,1.0,0.7648515105247498,0.9005826711654663
699.35498046875,1.0,0.9689844846725464,0.7892132997512817
699.4249877929688,1.0,0.9500322341918945,0.7797197699546814
699.4949951171875,1.0,0.887464702129364,0.8119259476661682
699.5650024414062,1.0,0.8904119729995728,0.8195995688438416
699.635009765625,1.0,0.8497059941291809,0.8438298106193542
699.7050170898438,1.0,0.9863253235816956,0.7836120128631592
699.7750244140625,1.0,1.0,0.7462926506996155
699.844970703125,1.0,0.9284237027168274,0.777947723865509
699.9149780273438,1.0,0.9110296368598938,0.7960352301597595
699.9849853515625,1.0,0.9317349791526794,0.7924138903617859
700.0549926757812,1.0,0.8689442276954651,0.825699508190155
700.125,1.0,1.0,0.7546346783638
700.1950073242188,1.0,1.0,0.7231107354164124
700.2650146484375,1.0,0.9073352813720703,0.7666387557983398
700.3350219726562,1.0,0.8977833986282349,0.783369779586792
700.405029296875,1.0,0.9205288887023926,0.7786632776260376
700.4749755859375,1.0,0.8741690516471863,0.8038442134857178
700.5449829101562,1.0,1.0,0.7154408097267151
700.614990234375,1.0,1.0,0.6736642718315125
700.6849975585938,1.0,0.9580932855606079,0.6908988356590271
700.7550048828125,1.0,0.8948555588722229,0.7300143837928772
700.8250122070312,1.0,0.9064931273460388,0.7359790205955505
700.89501953125,1.0,0.8777328133583069,0.7552237510681152
700.9650268554688,1.0,0.8982459902763367,0.752528190612793
701.0349731445312,1.0,1.0,0.6707696914672852
701.10498046875,1.0,0.9557022452354431,0.6813466548919678
701.1749877929688,1.0,0.8935549259185791,0.7187544107437134
701.2449951171875,1.0,0.8929307460784912,0.7305892109870911
701.3150024414062,1.0,0.9012174606323242,0.7328205108642578
701.385009765625,1.0,0.8771212697029114,0.7490786910057068
701.4550170898438,1.0,1.0,0.6571552753448486
701.5250244140625,1.0,1.0,0.6306540966033936
701.594970703125,1.0,0.9259963035583496,0.6673455238342285
701.6649780273438,1.0,0.8616851568222046,0.7111718058586121
701.7349853515625,1.0,0.8901576995849609,0.7100500464439392
701.8049926757812,1.0,0.8561585545539856,0.7308623194694519
701.875,1.0,0.875484049320221,0.7294207215309143
701.9450073242188,1.0,1.0,0.6450471878051758
702.0150146484375,1.0,0.930294394493103,0.6680051684379578
702.0850219726562,1.0,0.8680831789970398,0.7080811858177185
702.155029296875,1.0,0.8792033195495605,0.7148141264915466
702.2249755859375,1.0,0.864827573299408,0.7274370193481445
702.2949829101562,1.0,0.8281736373901367,0.7520084381103516
702.364990234375,1.0,1.0,0.6667356491088867
702.4349975585938,1.0,0.9233993887901306,0.6925925016403198
702.5050048828125,1.0,0.818156898021698,0.7540740370750427
702.5750122070312,1.0,0.7502812743186951,0.8032592535018921
702.64501953125,1.0,0.6959807276725769,0.8426074385643005
702.7150268554688,1.0,0.652540385723114,0.8740859627723694
702.7849731445312,1.0,0.6177881956100464,0.8992687463760376
702.85498046875,1.0,0.589986264705658,0.9194150567054749
702.9249877929688,1.0,0.5677448511123657,0.9355320334434509
702.9949951171875,1.0,0.5499516725540161,0.9484256505966187
703.0650024414062,1.0,0.5357173085212708,0.9587404727935791
703.135009765625,1.0,0.5263494253158569,0.9659973978996277
703.2050170898438,1.0,0.5258321166038513,0.9681846499443054
703.2750244140625,1.0,0.5167644023895264,0.9735526442527771
703.344970703125,1.0,0.5256774425506592,0.9706105589866638
703.4149780273438,1.0,0.5301603674888611,0.9682568311691284
703.4849853515625,1.0,0.533993661403656,0.966373860836029
703.5549926757812,1.0,0.53730708360672,0.9648675322532654
703.625,1.0,0.5402048230171204,0.9636624455451965
703.6950073242188,1.0,0.5427699089050293,0.9626984000205994
703.7670288085938,1.0,0.5303786993026733,0.969163715839386
703.844970703125,1.0,0.5213702917098999,0.9753310084342957
703.9149780273438,1.0,0.5312716960906982,0.9720332622528076
703.9849853515625,1.0,0.5361471176147461,0.969395101070404
704.0549926757812,1.0,0.5402945280075073,0.9672845005989075
704.125,1.0,0.5438594818115234,0.9655959606170654
704.1950073242188,1.0,0.5469581484794617,0.9642452597618103
704.2650146484375,1.0,0.5423392057418823,0.9667828679084778
704.3350219726562,1.0,0.5402297377586365,0.9688129425048828
704.405029296875,1.0,0.5386803150177002,0.9704371094703674
704.4749755859375,1.0,0.537579357624054,0.9717363715171814
704.5449829101562,1.0,0.5441821217536926,0.9691575169563293
704.614990234375,1.0,0.5335737466812134,0.9743309617042542
704.6849975585938,1.0,0.5353565216064453,0.9748514890670776
704.7550048828125,1.0,0.5428189039230347,0.9716496467590332
704.8250122070312,1.0,0.5402435064315796,0.9727063775062561
704.89501953125,1.0,0.5471140146255493,0.9699334502220154
704.9669799804688,1.0,0.5367196202278137,0.9749518036842346
705.0449829101562,1.0,0.5293087959289551,0.9799614548683167
705.114990234375,1.0,0.5404881834983826,0.9757376313209534
705.1849975585938,1.0,0.5390411019325256,0.9759767651557922
705.2550048828125,1.0,0.5468142032623291,0.9725497961044312
705.3250122070312,1.0,0.5444872975349426,0.9734264612197876
705.39501953125,1.0,0.5515563488006592,0.9705096483230591
705.4650268554688,1.0,0.5486660599708557,0.9717944860458374
705.5349731445312,1.0,0.5479397773742676,0.9728222489356995
705.60498046875,1.0,0.5474969148635864,0.9736445546150208
705.6749877929688,1.0,0.5472811460494995,0.974302351474762
705.7449951171875,1.0,0.539901852607727,0.9784468412399292
705.8150024414062,1.0,0.5428206324577332,0.9781441688537598
705.885009765625,1.0,0.543846607208252,0.9779021143913269
705.9550170898438,1.0,0.5521511435508728,0.9740900993347168
706.0250244140625,1.0,0.5502492189407349,0.9746587872505188
706.094970703125,1.0,0.5503135323524475,0.9751136898994446
706.1669921875,1.0,0.5411383509635925,0.9800909161567688
706.2449951171875,1.0,0.5356432795524597,0.9840728044509888
706.3150024414062,1.0,0.5406123399734497,0.9826449751853943
706.385009765625,1.0,0.542880654335022,0.9815027117729187
706.4550170898438,1.0,0.5448337197303772,0.9805889129638672
706.5250244140625,1.0,0.5465347170829773,0.9798578023910522
706.594970703125,1.0,0.555378794670105,0.9756547212600708
706.6649780273438,1.0,0.5539087057113647,0.975910484790802
706.7349853515625,1.0,0.5469733476638794,0.9797333478927612
706.8049926757812,1.0,0.5502472519874573,0.9791733622550964
706.875,1.0,0.5515574812889099,0.9787253737449646
706.9450073242188,1.0,0.5527439117431641,0.978367030620575
707.0150146484375,1.0,0.5538317561149597,0.9780802726745605
707.0850219726562,1.0,0.554840087890625,0.9778509736061096
707.155029296875,1.0,0.5557852387428284,0.977667510509491
707.2249755859375,1.0,0.549334704875946,0.9811390042304993
707.2949829101562,1.0,0.5529965162277222,0.9802979230880737
707.3670043945312,1.0,0.5472719073295593,0.9832433462142944
707.4450073242188,1.0,0.542149543762207,0.9865946769714355
707.5150146484375,1.0,0.5478147864341736,0.9846624135971069
707.5850219726562,1.0,0.5506399273872375,0.983116626739502
707.655029296875,1.0,0.5530385971069336,0.9818799495697021
707.7249755859375,1.0,0.5550958514213562,0.9808906316757202
707.7949829101562,1.0,0.5568798780441284,0.9800992608070374
707.864990234375,1.0,0.5584455728530884,0.9794661402702332
707.9349975585938,1.0,0.5598365664482117,0.9789596199989319
708.0050048828125,1.0,0.5537428259849548,0.9821726083755493
708.0750122070312,1.0,0.5576899647712708,0.981124758720398
708.14501953125,1.0,0.5501736998558044,0.9848998188972473
708.2150268554688,1.0,0.555371105670929,0.9833065271377563
708.2849731445312,1.0,0.5578219294548035,0.9820320010185242
708.35498046875,1.0,0.5525761246681213,0.9846305251121521
708.4249877929688,1.0,0.557201623916626,0.9830911159515381
708.4949951171875,1.0,0.559593141078949,0.981859564781189
708.5650024414062,1.0,0.5542996525764465,0.9844925999641418
